Ano;Código da Área;Área de Avaliação;Código da IES;Nome da IES;Sigla da IES;Organização Acadêmica;Categoria Administrativa;Código do Curso;Modalidade de Ensino;Código do Município;Município do Curso;Sigla da UF;Nº de Concluintes Inscritos;Nº de Concluintes Participantes;Nº de Concluintes Participantes com nota no Enem;Proporção de Concluintes participantes com nota no Enem;Nota Bruta - IDD;IDD (Contínuo);IDD (Faixa);Observação
2018;803;JORNALISMO;1672;INSTITUTO ESPERANÇA DE ENSINO SUPERIOR;IESPES;Faculdade;Privada sem fins lucrativos;89999;Educação Presencial;1506807;SANTAREM;PA;6;5;3;0.6;5,91323;4,78097;5;
2018;2;DIREITO;1643;FACULDADE ANÍSIO TEIXEIRA DE FEIRA DE SANTANA;FAT;Faculdade;Privada sem fins lucrativos;90022;Educação Presencial;2910800;FEIRA DE SANTANA;BA;12;11;8;0.727272727;7,84980;5,00000;5;
2018;22;CIÊNCIAS CONTÁBEIS;1772;Centro Universitário Fanor Wyden;UniFanor Wyden;Centro Universitário;Privada com fins lucrativos;90024;Educação Presencial;2304400;FORTALEZA;CE;35;28;26;0.928571429;0,12925;2,52572;3;
2018;26;DESIGN;1772;Centro Universitário Fanor Wyden;UniFanor Wyden;Centro Universitário;Privada com fins lucrativos;90027;Educação Presencial;2304400;FORTALEZA;CE;19;17;16;0.941176471;-3,28044;1,03221;2;
2018;18;PSICOLOGIA;584;UNIVERSIDADE FEDERAL DE GOIÁS;UFG;Universidade;Pessoa Jurídica de Direito Público - Federal;90042;Educação Presencial;5208707;GOIANIA;GO;20;18;17;0.944444444;-1,68821;1,47821;2;
2018;1;ADMINISTRAÇÃO;584;UNIVERSIDADE FEDERAL DE GOIÁS;UFG;Universidade;Pessoa Jurídica de Direito Público - Federal;90047;Educação Presencial;5208707;GOIANIA;GO;125;104;85;0.817307692;0,06710;2,57948;3;
2018;2;DIREITO;1173;FACULDADE ANHANGUERA DE BRASÍLIA;;Faculdade;Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil;90080;Educação Presencial;5300108;BRASILIA;DF;41;35;25;0.714285714;0,59082;2,96342;4;
2018;2;DIREITO;3004;INSTITUTO DE ENSINO SUPERIOR SANTA CECÍLIA;IESC;Faculdade;Privada com fins lucrativos;90082;Educação Presencial;2700300;ARAPIRACA;AL;62;49;23;0.469387755;-1,74442;1,37450;2;
2018;1;ADMINISTRAÇÃO;663;UNIVERSIDADE SALGADO DE OLIVEIRA;UNIVERSO;Universidade;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Associação de Utilidade Pública;90101;Educação Presencial;2927408;SALVADOR;BA;1;1;0;;;;SC;
2018;2;DIREITO;663;UNIVERSIDADE SALGADO DE OLIVEIRA;UNIVERSO;Universidade;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Associação de Utilidade Pública;90103;Educação Presencial;2927408;SALVADOR;BA;100;91;37;0.406593407;0,49789;2,90019;3;
2018;94;TECNOLOGIA EM LOGÍSTICA;1058;Estácio FIB - Centro Universitário Estácio da Bahia;Estácio FIB;Centro Universitário;Privada com fins lucrativos;90111;Educação Presencial;2927408;SALVADOR;BA;34;16;7;0.4375;-2,45097;1,76218;2;
2018;94;TECNOLOGIA EM LOGÍSTICA;514;CENTRO UNIVERSITÁRIO DE BARRA MANSA;UBM;Centro Universitário;Privada sem fins lucrativos;90123;Educação Presencial;3300407;BARRA MANSA;RJ;18;16;10;0.625;-0,13755;2,35097;3;
2018;1;ADMINISTRAÇÃO;3513;FACULDADE DE PRESIDENTE VENCESLAU;FAPREV;Faculdade;Privada com fins lucrativos;90144;Educação Presencial;3541505;PRESIDENTE VENCESLAU;SP;4;4;1;0.25;;;SC;
2018;1;ADMINISTRAÇÃO;1156;FACULDADE CNEC ITABORAÍ;;Faculdade;Privada sem fins lucrativos;90163;Educação Presencial;3301900;ITABORAI;RJ;5;5;3;0.6;-1,54478;1,90958;2;
2018;22;CIÊNCIAS CONTÁBEIS;584;UNIVERSIDADE FEDERAL DE GOIÁS;UFG;Universidade;Pessoa Jurídica de Direito Público - Federal;90202;Educação Presencial;5208707;GOIANIA;GO;80;70;61;0.871428571;0,34135;2,61472;3;
2018;22;CIÊNCIAS CONTÁBEIS;10;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ;PUCPR;Universidade;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Associação de Utilidade Pública;90218;Educação Presencial;4113700;LONDRINA;PR;23;22;16;0.727272727;1,80856;3,23039;4;
2018;38;SERVIÇO SOCIAL;3793;FACULDADE DE FRUTAL;FAF;Faculdade;Privada com fins lucrativos;90220;Educação Presencial;3127107;FRUTAL;MG;6;6;5;0.833333333;-2,58499;1,44100;2;
2018;2;DIREITO;1581;FACULDADE DE SANTA LUZIA;FACSAL;Faculdade;Privada com fins lucrativos;90387;Educação Presencial;3157807;SANTA LUZIA;MG;34;18;7;0.388888889;-5,53308;;1;
2018;1;ADMINISTRAÇÃO;4722;FACULDADES INTEGRADAS VIANNA JÚNIOR;FIVJ;Faculdade;Privada com fins lucrativos;90420;Educação Presencial;3136702;JUIZ DE FORA;MG;57;55;43;0.781818182;0,10593;2,59562;3;
2018;38;SERVIÇO SOCIAL;1735;CENTRO UNIVERSITÁRIO DOUTOR LEÃO SAMPAIO;UNILEÃO;Centro Universitário;Privada com fins lucrativos;90432;Educação Presencial;2307304;JUAZEIRO DO NORTE;CE;93;88;80;0.909090909;0,50709;2,72541;3;
2018;22;CIÊNCIAS CONTÁBEIS;2072;FACULDADE DE DESENVOLVIMENTO SUSTENTÁVEL DE CRUZEIRO DO SUL;IEVAL;Faculdade;Privada sem fins lucrativos;90436;Educação Presencial;1200203;CRUZEIRO DO SUL;AC;19;18;15;0.833333333;-0,14972;2,40866;3;
2018;88;TECNOLOGIA EM GASTRONOMIA;1113;CENTRO UNIVERSITÁRIO EURO-AMERICANO;UNIEURO;Centro Universitário;Privada sem fins lucrativos;90469;Educação Presencial;5300108;BRASILIA;DF;22;16;13;0.8125;1,24781;3,11798;4;
2018;1;ADMINISTRAÇÃO;572;UNIVERSIDADE FEDERAL FLUMINENSE;UFF;Universidade;Pessoa Jurídica de Direito Público - Federal;90475;Educação Presencial;3306305;VOLTA REDONDA;RJ;105;91;80;0.879120879;0,41315;2,72330;3;
2018;18;PSICOLOGIA;2076;Centro Universitário Regional do Brasil;;Centro Universitário;Privada com fins lucrativos;90481;Educação Presencial;2927408;SALVADOR;BA;18;17;12;0.705882353;-0,26190;2,46099;3;
2018;1;ADMINISTRAÇÃO;1128;UNIVERSIDADE DE ITAÚNA;UI;Universidade;Privada sem fins lucrativos;90488;Educação Presencial;3133808;ITAUNA;MG;64;63;44;0.698412698;1,29307;3,08899;4;
2018;38;SERVIÇO SOCIAL;481;Universidade Universus Veritas Guarulhos;Univeritas UNG;Universidade;Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil;90497;Educação Presencial;3518800;GUARULHOS;SP;34;31;23;0.741935484;-0,26611;2,40423;3;
2018;804;PUBLICIDADE E PROPAGANDA;1084;FACULDADE CENECISTA DE BENTO GONÇALVES;FACEBG;Faculdade;Privada sem fins lucrativos;90506;Educação Presencial;4302105;BENTO GONCALVES;RS;23;22;11;0.5;1,88797;3,01026;4;
2018;2;DIREITO;1373;FACULDADE CASA BRANCA;FACAB;Faculdade;Privada com fins lucrativos;90519;Educação Presencial;3510807;CASA BRANCA;SP;10;10;3;0.3;1,37054;3,49395;4;
2018;1;ADMINISTRAÇÃO;472;UNIVERSIDADE DO GRANDE RIO PROFESSOR JOSÉ DE SOUZA HERDY;UNIGRANRIO;Universidade;Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil;90521;Educação Presencial;3302502;MAGE;RJ;41;35;22;0.628571429;1,04955;2,98779;4;
2018;103;TECNOLOGIA EM DESIGN DE INTERIORES;163;UNIVERSIDADE ESTÁCIO DE SÁ;UNESA;Universidade;Privada com fins lucrativos;90539;Educação Presencial;3303302;NITEROI;RJ;23;20;11;0.55;0,02747;2,04621;3;
2018;86;TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS;163;UNIVERSIDADE ESTÁCIO DE SÁ;UNESA;Universidade;Privada com fins lucrativos;90541;Educação Presencial;3304201;RESENDE;RJ;23;20;13;0.65;2,20462;2,97696;4;
2018;86;TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS;163;UNIVERSIDADE ESTÁCIO DE SÁ;UNESA;Universidade;Privada com fins lucrativos;90545;Educação Presencial;3304557;RIO DE JANEIRO;RJ;23;22;9;0.409090909;2,72081;3,11151;4;
2018;86;TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS;163;UNIVERSIDADE ESTÁCIO DE SÁ;UNESA;Universidade;Privada com fins lucrativos;90547;Educação Presencial;3304557;RIO DE JANEIRO;RJ;48;40;15;0.375;-0,63005;2,23805;3;
2018;94;TECNOLOGIA EM LOGÍSTICA;163;UNIVERSIDADE ESTÁCIO DE SÁ;UNESA;Universidade;Privada com fins lucrativos;90549;Educação Presencial;3304557;RIO DE JANEIRO;RJ;27;23;14;0.608695652;-0,34621;2,29787;3;
2018;86;TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS;163;UNIVERSIDADE ESTÁCIO DE SÁ;UNESA;Universidade;Privada com fins lucrativos;90553;Educação Presencial;3304557;RIO DE JANEIRO;RJ;41;32;13;0.40625;-3,33955;1,53178;2;
2018;1;ADMINISTRAÇÃO;1113;CENTRO UNIVERSITÁRIO EURO-AMERICANO;UNIEURO;Centro Universitário;Privada sem fins lucrativos;90569;Educação Presencial;5300108;BRASILIA;DF;78;66;59;0.893939394;0,36721;2,70421;3;
2018;2;DIREITO;2702;FACULDADE DE CIÊNCIAS JURÍDICAS DE PARAÍSO DO TOCANTINS;FCJP;Faculdade;Privada com fins lucrativos;90573;Educação Presencial;1716109;PARAISO DO TOCANTINS;TO;61;60;37;0.616666667;0,76113;3,07930;4;
2018;86;TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS;163;UNIVERSIDADE ESTÁCIO DE SÁ;UNESA;Universidade;Privada com fins lucrativos;90575;Educação Presencial;3303500;NOVA IGUACU;RJ;44;32;20;0.625;0,43694;2,51618;3;
2018;84;TECNOLOGIA EM MARKETING;163;UNIVERSIDADE ESTÁCIO DE SÁ;UNESA;Universidade;Privada com fins lucrativos;90579;Educação Presencial;3303500;NOVA IGUACU;RJ;45;36;20;0.555555556;0,15731;2,81407;3;
2018;22;CIÊNCIAS CONTÁBEIS;1317;Centro Universitário Sudoeste Paulista;UniFSP;Centro Universitário;Privada com fins lucrativos;90595;Educação Presencial;3504503;AVARE;SP;29;25;23;0.92;-0,25898;2,36281;3;
2018;38;SERVIÇO SOCIAL;1317;Centro Universitário Sudoeste Paulista;UniFSP;Centro Universitário;Privada com fins lucrativos;90597;Educação Presencial;3504503;AVARE;SP;9;9;6;0.666666667;1,35596;3,07801;4;
2018;1;ADMINISTRAÇÃO;2656;FACULDADE DE RECIFE;;Faculdade;Privada com fins lucrativos;90619;Educação Presencial;2611606;RECIFE;PE;34;28;15;0.535714286;-2,78574;1,39384;2;
2018;22;CIÊNCIAS CONTÁBEIS;2656;FACULDADE DE RECIFE;;Faculdade;Privada com fins lucrativos;90621;Educação Presencial;2611606;RECIFE;PE;45;43;17;0.395348837;-3,09583;1,17241;2;
2018;22;CIÊNCIAS CONTÁBEIS;3034;FACULDADE DELTA;FACDELTA;Faculdade;Privada com fins lucrativos;90629;Educação Presencial;2927408;SALVADOR;BA;28;23;19;0.826086957;-0,20747;2,38442;3;
2018;803;JORNALISMO;3034;FACULDADE DELTA;FACDELTA;Faculdade;Privada com fins lucrativos;90632;Educação Presencial;2927408;SALVADOR;BA;9;8;8;1;4,07085;4,07082;5;
2018;18;PSICOLOGIA;4255;FACULDADES INTEGRADAS DE CACOAL;UNESC;Faculdade;Privada com fins lucrativos;90635;Educação Presencial;1100049;CACOAL;RO;15;15;10;0.666666667;0,28075;2,83489;3;
2018;2;DIREITO;1683;FACULDADE UNINASSAU TERESINA;;Faculdade;Privada com fins lucrativos;90655;Educação Presencial;2211001;TERESINA;PI;186;153;132;0.862745098;0,12567;2,64693;3;
2018;2;DIREITO;3789;FACULDADE EVANGÉLICA DE GOIANÉSIA;;Faculdade;Privada sem fins lucrativos;90657;Educação Presencial;5208608;GOIANESIA;GO;186;171;130;0.760233918;0,29354;2,76115;3;
2018;2;DIREITO;2484;FACULDADE PROCESSUS;PFD;Faculdade;Privada sem fins lucrativos;90659;Educação Presencial;5300108;BRASILIA;DF;267;241;112;0.46473029;0,14492;2,66002;3;
2018;2;DIREITO;682;FACULDADE DO NOROESTE DE MINAS;FINOM;Faculdade;Privada com fins lucrativos;90661;Educação Presencial;3147006;PARACATU;MG;20;17;10;0.588235294;1,50555;3,58581;4;
2018;18;PSICOLOGIA;2343;FACULDADE DA AMAZÔNIA OCIDENTAL;FAAO;Faculdade;Privada com fins lucrativos;90665;Educação Presencial;1200401;RIO BRANCO;AC;79;24;21;0.875;1,24893;3,50200;4;
2018;1;ADMINISTRAÇÃO;5370;Faculdades Unificadas de Teófilo Otoni;FUTO;Faculdade;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;90671;Educação Presencial;3168606;TEOFILO OTONI;MG;12;12;9;0.75;0,98410;2,96059;4;
2018;2;DIREITO;1497;FACULDADE DE ADMINISTRAÇÃO DE SANTA CRUZ DO RIO PARDO;FASC;Faculdade;Privada sem fins lucrativos;90679;Educação Presencial;3546405;SANTA CRUZ DO RIO PARDO;SP;15;15;5;0.333333333;1,69410;3,71410;4;
2018;26;DESIGN;861;CENTRO DE ENSINO SUPERIOR DO AMAPÁ;CEAP;Faculdade;Privada com fins lucrativos;90703;Educação Presencial;1600303;MACAPA;AP;26;22;16;0.727272727;-1,06271;2,01440;3;
2018;38;SERVIÇO SOCIAL;3034;FACULDADE DELTA;FACDELTA;Faculdade;Privada com fins lucrativos;90705;Educação Presencial;2927408;SALVADOR;BA;48;28;24;0.857142857;-0,95969;2,11613;3;
2018;22;CIÊNCIAS CONTÁBEIS;1273;Centro Universitário Campo Limpo Paulista;UNIFACCAMP;Centro Universitário;Privada com fins lucrativos;90758;Educação Presencial;3509601;CAMPO LIMPO PAULISTA;SP;44;42;25;0.595238095;-1,49331;1,84486;2;
2018;29;TURISMO;1772;Centro Universitário Fanor Wyden;UniFanor Wyden;Centro Universitário;Privada com fins lucrativos;90760;Educação Presencial;2304400;FORTALEZA;CE;8;8;6;0.75;1,94383;2,85335;3;
2018;106;TECNOLOGIA EM GESTÃO PÚBLICA;4786;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO TOCANTINS;IFTO;Instituto Federal de Educação, Ciência e Tecnologia;Pessoa Jurídica de Direito Público - Federal;90773;Educação Presencial;1721000;PALMAS;TO;90;54;37;0.685185185;0,68791;2,58224;3;
2018;804;PUBLICIDADE E PROPAGANDA;1113;CENTRO UNIVERSITÁRIO EURO-AMERICANO;UNIEURO;Centro Universitário;Privada sem fins lucrativos;90776;Educação Presencial;5300108;BRASILIA;DF;14;13;12;0.923076923;-3,57014;0,93429;1;
2018;1;ADMINISTRAÇÃO;1643;FACULDADE ANÍSIO TEIXEIRA DE FEIRA DE SANTANA;FAT;Faculdade;Privada sem fins lucrativos;90780;Educação Presencial;2910800;FEIRA DE SANTANA;BA;10;10;10;1;3,50779;4,00943;5;
2018;803;JORNALISMO;1643;FACULDADE ANÍSIO TEIXEIRA DE FEIRA DE SANTANA;FAT;Faculdade;Privada sem fins lucrativos;90783;Educação Presencial;2910800;FEIRA DE SANTANA;BA;6;6;6;1;-1,49949;1,92374;2;
2018;804;PUBLICIDADE E PROPAGANDA;1643;FACULDADE ANÍSIO TEIXEIRA DE FEIRA DE SANTANA;FAT;Faculdade;Privada sem fins lucrativos;90784;Educação Presencial;2910800;FEIRA DE SANTANA;BA;4;4;4;1;0,76887;2,58462;3;
2018;2;DIREITO;739;CENTRO UNIVERSITÁRIO SÃO CAMILO - ESPÍRITO SANTO;SÃO CAMILO-ES;Centro Universitário;Privada sem fins lucrativos;90788;Educação Presencial;3201209;CACHOEIRO DE ITAPEMIRIM;ES;90;87;66;0.75862069;-0,72225;2,06999;3;
2018;2;DIREITO;2917;FACULDADE BRASIL NORTE;FABRAN;Faculdade;Privada com fins lucrativos;90821;Educação Presencial;1600303;MACAPA;AP;99;95;56;0.589473684;-0,46787;2,24308;3;
2018;2;DIREITO;2911;FACULDADE PAN AMAZÔNICA;FAPAN;Faculdade;Privada com fins lucrativos;90823;Educação Presencial;1501402;BELEM;PA;91;88;70;0.795454545;-0,36193;2,31515;3;
2018;2;DIREITO;1449;FACULDADE DE IBAITI;FEATI;Faculdade;Privada com fins lucrativos;90825;Educação Presencial;4109708;IBAITI;PR;43;41;26;0.634146341;1,65987;3,69081;4;
2018;2;DIREITO;1136;FACULDADE DE CIÊNCIAS HUMANAS E SOCIAIS DE IGARASSU;FACIG;Faculdade;Privada sem fins lucrativos;90827;Educação Presencial;2606804;IGARASSU;PE;62;42;23;0.547619048;-2,40036;0,92819;1;
2018;2;DIREITO;3588;FACULDADE DOM PEDRO II;FDPII;Faculdade;Privada com fins lucrativos;90829;Educação Presencial;2927408;SALVADOR;BA;107;104;71;0.682692308;-0,19221;2,43064;3;
2018;2;DIREITO;2908;FACULDADE NATALENSE DE ENSINO E CULTURA;FANEC;Faculdade;Privada com fins lucrativos;90837;Educação Presencial;2408102;NATAL;RN;69;53;38;0.716981132;0,23143;2,71888;3;
2018;1;ADMINISTRAÇÃO;3746;FACULDADE PAULISTA DE PESQUISA E ENSINO SUPERIOR;FAPPES;Faculdade;Privada com fins lucrativos;90839;Educação Presencial;3550308;SAO PAULO;SP;159;136;56;0.411764706;-1,40980;1,96568;3;
2018;1;ADMINISTRAÇÃO;3788;FACULDADE JUIZ DE FORA;FJF;Faculdade;Privada com fins lucrativos;90843;Educação Presencial;3136702;JUIZ DE FORA;MG;2;0;0;;;;SC;
2018;1;ADMINISTRAÇÃO;2703;FACULDADE SENAC MINAS;FSM;Faculdade;Privada sem fins lucrativos;90845;Educação Presencial;3118601;CONTAGEM;MG;71;66;52;0.787878788;0,32633;2,68721;3;
2018;1;ADMINISTRAÇÃO;4104;ESCOLA SUPERIOR DE ENGENHARIA E GESTÃO DE SÃO PAULO - ESEG;ESEG;Faculdade;Privada com fins lucrativos;90855;Educação Presencial;3550308;SAO PAULO;SP;1;1;1;1;;;SC;
2018;1;ADMINISTRAÇÃO;3936;FACULDADE ANHANGUERA DE LIMEIRA;;Faculdade;Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil;90867;Educação Presencial;3526902;LIMEIRA;SP;61;33;18;0.545454545;-0,21944;2,46039;3;
2018;22;CIÊNCIAS CONTÁBEIS;3936;FACULDADE ANHANGUERA DE LIMEIRA;;Faculdade;Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil;90869;Educação Presencial;3526902;LIMEIRA;SP;6;0;0;;;;SC;
2018;804;PUBLICIDADE E PROPAGANDA;3936;FACULDADE ANHANGUERA DE LIMEIRA;;Faculdade;Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil;90874;Educação Presencial;3526902;LIMEIRA;SP;22;15;10;0.666666667;-1,35169;1,77807;2;
2018;1;ADMINISTRAÇÃO;4138;FACULDADE ANHANGUERA DE SANTA BÁRBARA;;Faculdade;Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil;90881;Educação Presencial;3545803;SANTA BARBARA D´OESTE;SP;61;30;16;0.533333333;0,64169;2,81828;3;
2018;22;CIÊNCIAS CONTÁBEIS;4138;FACULDADE ANHANGUERA DE SANTA BÁRBARA;;Faculdade;Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil;90883;Educação Presencial;3545803;SANTA BARBARA D´OESTE;SP;23;11;5;0.454545455;-1,44117;1,86674;2;
2018;804;PUBLICIDADE E PROPAGANDA;4141;FACULDADE ANHANGUERA DE TAUBATÉ;;Faculdade;Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil;90890;Educação Presencial;3554102;TAUBATE;SP;43;25;19;0.76;-0,24704;2,19822;3;
2018;22;CIÊNCIAS CONTÁBEIS;4141;FACULDADE ANHANGUERA DE TAUBATÉ;;Faculdade;Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil;90905;Educação Presencial;3554102;TAUBATE;SP;38;22;16;0.727272727;-0,68028;2,18602;3;
2018;1;ADMINISTRAÇÃO;4141;FACULDADE ANHANGUERA DE TAUBATÉ;;Faculdade;Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil;90907;Educação Presencial;3554102;TAUBATE;SP;151;66;42;0.636363636;0,35709;2,70000;3;
2018;1;ADMINISTRAÇÃO;4169;Faculdade Estácio de Carapicuíba;ESTÁCIO CARAPICUÍBA;Faculdade;Privada com fins lucrativos;90914;Educação Presencial;3510609;CARAPICUIBA;SP;159;122;60;0.491803279;-0,14276;2,49226;3;
2018;803;JORNALISMO;2944;FACULDADE DO SUL;;Faculdade;Privada com fins lucrativos;90944;Educação Presencial;2914802;ITABUNA;BA;29;17;16;0.941176471;-0,86235;2,16933;3;
2018;22;CIÊNCIAS CONTÁBEIS;1804;FACULDADE DE MAUÁ - FAMA;FAMA;Faculdade;Privada com fins lucrativos;91019;Educação Presencial;3529401;MAUA;SP;10;8;2;0.25;-7,86200;;1;
2018;22;CIÊNCIAS CONTÁBEIS;3205;FACULDADE DE CIÊNCIAS E TECNOLOGIA DE VIÇOSA;FAVIÇOSA;Faculdade;Privada com fins lucrativos;91023;Educação Presencial;3171303;VICOSA;MG;30;30;27;0.9;-0,73508;2,16303;3;
2018;1;ADMINISTRAÇÃO;1019;FACULDADE DE CIÊNCIAS E TECNOLOGIA DE UNAÍ - FACTU;FACTU;Faculdade;Privada sem fins lucrativos;91033;Educação Presencial;3170404;UNAI;MG;12;12;10;0.833333333;2,54382;3,60881;4;
2018;22;CIÊNCIAS CONTÁBEIS;2271;FACULDADE PITÁGORAS DE IPATINGA;FPI;Faculdade;Privada com fins lucrativos;91041;Educação Presencial;3131307;IPATINGA;MG;37;12;11;0.916666667;0,28720;2,59200;3;
2018;93;TECNOLOGIA EM GESTÃO COMERCIAL;1574;FACULDADE EDUCACIONAL DE MEDIANEIRA;UDC Medianeira;Faculdade;Privada com fins lucrativos;91089;Educação Presencial;4115804;MEDIANEIRA;PR;32;30;23;0.766666667;0,95031;2,44240;3;
2018;1;ADMINISTRAÇÃO;3921;FACULDADE ARNALDO HORÁCIO FERREIRA;FAAHF;Faculdade;Privada com fins lucrativos;91093;Educação Presencial;2919553;LUIS EDUARDO MAGALHAES;BA;9;9;6;0.666666667;-0,12095;2,50132;3;
2018;22;CIÊNCIAS CONTÁBEIS;3921;FACULDADE ARNALDO HORÁCIO FERREIRA;FAAHF;Faculdade;Privada com fins lucrativos;91097;Educação Presencial;2919553;LUIS EDUARDO MAGALHAES;BA;19;18;15;0.833333333;0,11669;2,52045;3;
2018;1;ADMINISTRAÇÃO;4293;FACULDADE DE TIETÊ;;Faculdade;Privada com fins lucrativos;91121;Educação Presencial;3554508;TIETE;SP;4;4;1;0.25;;;SC;
2018;804;PUBLICIDADE E PROPAGANDA;2755;FACULDADE DO VALE DO ITAJAÍ MIRIM;FAVIM;Faculdade;Privada com fins lucrativos;91145;Educação Presencial;4202909;BRUSQUE;SC;23;10;8;0.8;0,47450;2,47265;3;
2018;1;ADMINISTRAÇÃO;219;FACULDADE DE EDUCAÇÃO CIÊNCIAS E ARTES DOM BOSCO DE MONTE APRAZÍVEL;FAECA DOM BOSCO;Faculdade;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Associação de Utilidade Pública;91171;Educação Presencial;3531407;MONTE APRAZIVEL;SP;37;34;21;0.617647059;-1,82916;1,79139;2;
2018;22;CIÊNCIAS CONTÁBEIS;219;FACULDADE DE EDUCAÇÃO CIÊNCIAS E ARTES DOM BOSCO DE MONTE APRAZÍVEL;FAECA DOM BOSCO;Faculdade;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Associação de Utilidade Pública;91173;Educação Presencial;3531407;MONTE APRAZIVEL;SP;38;38;22;0.578947368;0,36140;2,62313;3;
2018;81;RELAÇÕES INTERNACIONAIS;1396;Centro Universitário Dinâmica das Cataratas;UDC;Centro Universitário;Privada com fins lucrativos;91191;Educação Presencial;4108304;FOZ DO IGUACU;PR;21;20;15;0.75;0,47987;2,38638;3;
2018;804;PUBLICIDADE E PROPAGANDA;4826;FACULDADE ANHANGÜERA DE CAMPINAS;;Faculdade;Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil;91209;Educação Presencial;3509502;CAMPINAS;SP;37;16;15;0.9375;-0,16815;2,22822;3;
2018;1;ADMINISTRAÇÃO;589;UNIVERSIDADE FEDERAL RURAL DO SEMI-ÁRIDO;UFERSA;Universidade;Pessoa Jurídica de Direito Público - Federal;91260;Educação Presencial;2408003;MOSSORO;RN;17;16;13;0.8125;1,11497;3,01498;4;
2018;1;ADMINISTRAÇÃO;163;UNIVERSIDADE ESTÁCIO DE SÁ;UNESA;Universidade;Privada com fins lucrativos;91277;Educação Presencial;3304557;RIO DE JANEIRO;RJ;65;49;24;0.489795918;-1,06946;2,10712;3;
2018;85;TECNOLOGIA EM PROCESSOS GERENCIAIS;14028;Faculdade UNA de Betim;UNA;Faculdade;Privada com fins lucrativos;91318;Educação Presencial;3106705;BETIM;MG;22;21;15;0.714285714;0,91724;2,70280;3;
2018;1;ADMINISTRAÇÃO;14028;Faculdade UNA de Betim;UNA;Faculdade;Privada com fins lucrativos;91321;Educação Presencial;3106705;BETIM;MG;54;36;22;0.611111111;1,85069;3,32074;4;
2018;85;TECNOLOGIA EM PROCESSOS GERENCIAIS;641;UNIVERSIDADE LA SALLE;UNILASALLE;Universidade;Privada sem fins lucrativos;91328;Educação Presencial;4304606;CANOAS;RS;51;51;20;0.392156863;1,91390;2,98569;4;
2018;2;DIREITO;3603;FACULDADE ANHANGUERA DE GUARULHOS;;Faculdade;Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil;91367;Educação Presencial;3518800;GUARULHOS;SP;74;58;27;0.465517241;-1,23901;1,71838;2;
2018;2;DIREITO;1375;FACULDADE CATÓLICA RAINHA DA PAZ DE ARAPUTANGA;FCARP;Faculdade;Privada sem fins lucrativos;91369;Educação Presencial;5101258;ARAPUTANGA;MT;59;58;46;0.793103448;-0,80835;2,01141;3;
2018;2;DIREITO;1530;Faculdade CNEC Joinville;;Faculdade;Privada sem fins lucrativos;91380;Educação Presencial;4209102;JOINVILLE;SC;163;157;96;0.611464968;0,37962;2,81971;3;
2018;2;DIREITO;1432;FACULDADE BERTIOGA;FABE;Faculdade;Privada sem fins lucrativos;91384;Educação Presencial;3506359;BERTIOGA;SP;41;39;17;0.435897436;-3,63914;0,08531;1;
2018;2;DIREITO;40;UNIVERSIDADE DO ESTADO DA BAHIA;UNEB;Universidade;Pessoa Jurídica de Direito Público - Estadual;91386;Educação Presencial;2927408;SALVADOR;BA;29;27;23;0.851851852;1,42197;3,52894;4;
2018;88;TECNOLOGIA EM GASTRONOMIA;221;UNIVERSIDADE CRUZEIRO DO SUL;UNICSUL;Universidade;Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil;91388;Educação Presencial;3550308;SAO PAULO;SP;80;72;48;0.666666667;-0,30486;2,42498;3;
